Iteration,Visibility,Phase_Jitter,BitFlip,Noise,S_Value,is_Quantum_Advantage,is_Elite
81203,0.997217083,2.535567149,0.004749347,0.007800192,2.828427091,1,1
81204,0.997950467,2.579013394,0.004715991,0.008065821,2.828427011,1,1
81205,0.996008029,2.558104409,0.004791762,0.008823199,2.828426879,1,1
81206,0.995657299,2.487299767,0.005171779,0.009222647,2.828426748,1,1
81207,0.994202679,2.499451308,0.005173126,0.009265253,2.828426856,1,1
81208,0.994977075,2.495534158,0.005430827,0.009509005,2.828426069,1,1
81209,0.994869579,2.456837903,0.005446651,0.00938051,2.828426631,1,1
81210,0.9938078,2.425762914,0.005544884,0.009424619,2.828427013,1,1
81211,0.993412407,2.510205171,0.005536146,0.009121895,2.82842659,1,1
81212,0.995355738,2.484977879,0.005276557,0.009345536,2.82842692,1,1
81213,0.994119195,2.401550322,0.005046858,0.009216665,2.828426829,1,1
81214,0.991803009,2.441806223,0.004956235,0.008864577,2.828426591,1,1
81215,0.993222514,2.540807121,0.005089035,0.009024067,2.828426857,1,1
81216,0.991991218,2.547712005,0.005200602,0.008736907,2.828426181,1,1
81217,0.991588499,2.538772054,0.005372868,0.008936339,2.828426923,1,1
81218,0.991826088,2.468751871,0.00522826,0.00899522,2.82842665,1,1
81219,0.991830197,2.558758265,0.00487155,0.00917537,2.82842694,1,1
81220,0.99063356,2.557167372,0.005261812,0.008869439,2.828426618,1,1
81221,0.990811382,2.636892106,0.004736608,0.009191564,2.828426483,1,1
81222,0.991039361,2.614438317,0.004432086,0.009507459,2.82842712,1,1
81223,0.991150852,2.705433687,0.004341541,0.009656109,2.828426951,1,1
81224,0.992848342,2.757505,0.004378812,0.009278322,2.82842699,1,1
81225,0.99340895,2.724438283,0.00417432,0.009123197,2.828426655,1,1
81226,0.992738049,2.698117265,0.004158047,0.00871371,2.828427075,1,1
81227,0.993249252,2.787527127,0.004164339,0.008577636,2.828426893,1,1
81228,0.992924206,2.750946321,0.003871436,0.008154558,2.828426436,1,1
81229,0.992570264,2.741717464,0.003737021,0.008320577,2.82842688,1,1
81230,0.99209872,2.753002026,0.003834698,0.008316364,2.828427103,1,1
81231,0.991189817,2.715310109,0.003984357,0.008299778,2.828426837,1,1
81232,0.990577988,2.625474311,0.004344636,0.008390508,2.828426116,1,1
81233,0.989917781,2.680344701,0.004169497,0.008711213,2.828426398,1,1
81234,0.990361788,2.648316588,0.0042842,0.008606352,2.828426953,1,1
81235,0.988925856,2.677327664,0.004269183,0.008842422,2.828427117,1,1
81236,0.988480609,2.779284507,0.003902575,0.008562012,2.828427075,1,1
81237,0.988770667,2.76263046,0.003902394,0.008694178,2.828427034,1,1
81238,0.98688256,2.737140008,0.00418361,0.008609783,2.828426859,1,1
81239,0.987733289,2.761118506,0.004100642,0.008596379,2.828427047,1,1
81240,0.98609058,2.797046934,0.003942766,0.008541697,2.828426745,1,1
81241,0.985085036,2.798483107,0.004335906,0.008974055,2.828427089,1,1
81242,0.98435732,2.763011874,0.004487859,0.008191092,2.828426868,1,1
81243,0.981835953,2.834708791,0.004545806,0.008108619,2.82842681,1,1
81244,0.98285914,2.835342594,0.004698089,0.008038696,2.828426909,1,1
81245,0.984353942,2.853590346,0.004656096,0.008210794,2.828426816,1,1
81246,0.984790349,2.748764125,0.004882423,0.007988951,2.82842649,1,1
81247,0.986113561,2.733859657,0.00478633,0.0080976,2.828426871,1,1
81248,0.984814597,2.727465801,0.005038152,0.008115244,2.828426506,1,1
81249,0.985461385,2.778969269,0.005164797,0.008304029,2.828426949,1,1
81250,0.983332598,2.779329306,0.00484759,0.008098912,2.828426941,1,1
81251,0.983955806,2.823570162,0.00487767,0.008506538,2.828427109,1,1
81252,0.984057733,2.765143891,0.005031198,0.008611711,2.828426928,1,1
81253,0.983548853,2.705296144,0.005052041,0.008512418,2.828427046,1,1
81254,0.984065695,2.710618652,0.005111639,0.008253301,2.8284269,1,1
81255,0.98243031,2.668422427,0.005526342,0.007967356,2.828426371,1,1
81256,0.981799919,2.706895502,0.005545147,0.007584714,2.828426394,1,1
81257,0.980974891,2.635837502,0.005570775,0.00733756,2.828427005,1,1
81258,0.978664185,2.594331318,0.005448555,0.007556801,2.828426923,1,1
81259,0.977807413,2.640279584,0.005230478,0.006953913,2.828426721,1,1
81260,0.977013366,2.661993673,0.005046982,0.007038601,2.828427025,1,1
81261,0.977288246,2.604680215,0.005338387,0.006965701,2.828426353,1,1
81262,0.976851272,2.58974888,0.005377206,0.006536215,2.828427063,1,1
81263,0.974734107,2.573543893,0.005594575,0.00650676,2.828426967,1,1
81264,0.974122973,2.536052604,0.005708931,0.006600597,2.828425844,1,1
81265,0.973945788,2.541726754,0.005564963,0.006429299,2.82842661,1,1
81266,0.972201957,2.542422365,0.005347253,0.006260344,2.828426709,1,1
81267,0.970981059,2.53361467,0.005591391,0.006065356,2.828426928,1,1
81268,0.973174515,2.470441292,0.005193759,0.005660359,2.828425233,1,1
81269,0.974593125,2.505134912,0.005071133,0.005459557,2.828426318,1,1
81270,0.972547927,2.522296953,0.005105069,0.005955543,2.828426905,1,1
81271,0.974119404,2.56730784,0.005076973,0.00555061,2.828426913,1,1
81272,0.972854106,2.57772923,0.004977985,0.005455609,2.828426978,1,1
81273,0.971961693,2.589268591,0.004983112,0.005477891,2.828426098,1,1
81274,0.971436667,2.484450285,0.00514897,0.005347165,2.82842582,1,1
81275,0.971161766,2.421473932,0.005115562,0.005498526,2.828426575,1,1
81276,0.973137994,2.391561937,0.00524483,0.005466444,2.828426716,1,1
81277,0.972072494,2.428360579,0.005399889,0.005276483,2.828425246,1,1
81278,0.974897679,2.391013308,0.005331602,0.005001007,2.828426508,1,1
81279,0.975389234,2.285865361,0.005117225,0.004779867,2.828427006,1,1
81280,0.977420552,2.234610724,0.005160901,0.004726762,2.82842682,1,1
81281,0.977519673,2.256662356,0.005288116,0.004681825,2.828426424,1,1
81282,0.977657885,2.287177785,0.005467902,0.005328675,2.828426477,1,1
81283,0.978910784,2.306923967,0.005231297,0.005381532,2.828427013,1,1
81284,0.979787302,2.301546543,0.005516474,0.005404471,2.828425827,1,1
81285,0.979069408,2.227354039,0.005440074,0.005849098,2.828426927,1,1
81286,0.978716041,2.313874826,0.0055215,0.005901528,2.828426902,1,1
81287,0.978473355,2.265758001,0.005633184,0.005843054,2.828427095,1,1
81288,0.977337877,2.306031116,0.005436499,0.005774682,2.828426814,1,1
81289,0.976487721,2.320459289,0.005648241,0.005798807,2.828426899,1,1
81290,0.978863579,2.381362453,0.005515224,0.005636003,2.828427017,1,1
81291,0.977988253,2.400072786,0.005976934,0.00570083,2.828426474,1,1
81292,0.976672007,2.366154852,0.006111006,0.006030738,2.828427086,1,1
81293,0.9760037,2.419026515,0.00601666,0.006097057,2.828427098,1,1
81294,0.976124704,2.336862433,0.005781135,0.006121076,2.82842574,1,1
81295,0.975726978,2.403586393,0.005842019,0.006402543,2.828426614,1,1
81296,0.974222713,2.436751625,0.005799003,0.006547205,2.828426212,1,1
81297,0.974468975,2.495327226,0.00597669,0.006444431,2.828426941,1,1
81298,0.97715294,2.448008971,0.005616351,0.00621708,2.828426991,1,1
81299,0.975403624,2.458447179,0.005335418,0.006326113,2.828427051,1,1
81300,0.974628105,2.529536611,0.005110791,0.006141569,2.828426697,1,1
81301,0.975463584,2.495145154,0.004856011,0.006123489,2.828427112,1,1
81302,0.975110809,2.466865019,0.004589395,0.006152889,2.828426993,1,1
81303,0.975446894,2.519213855,0.004322387,0.006230443,2.828426711,1,1
81304,0.976051607,2.555095924,0.004655579,0.006087832,2.828426876,1,1
81305,0.976042687,2.596096672,0.005075791,0.006193674,2.828426857,1,1
81306,0.976259036,2.630372037,0.005292934,0.006142631,2.828425862,1,1
81307,0.976033952,2.547455377,0.005324885,0.005791989,2.828426959,1,1
81308,0.975589412,2.565874569,0.005477753,0.005952543,2.828426684,1,1
81309,0.977119019,2.500279812,0.005264972,0.006053959,2.828426367,1,1
81310,0.975813601,2.484179913,0.005195161,0.005697286,2.828426993,1,1
81311,0.97613992,2.547803297,0.004953382,0.005655255,2.828426882,1,1
81312,0.973899777,2.606649501,0.005085423,0.005973514,2.82842669,1,1
81313,0.975192786,2.541077007,0.00521516,0.006228963,2.828425363,1,1
81314,0.975188052,2.53723902,0.005166539,0.006422066,2.828427004,1,1
81315,0.97427869,2.571468864,0.005315601,0.00639088,2.828426814,1,1
81316,0.973379506,2.540393905,0.005470967,0.006130361,2.828427107,1,1
81317,0.97429229,2.550584289,0.005036927,0.006219873,2.828427124,1,1
81318,0.971457351,2.596511478,0.00497552,0.006050503,2.828425697,1,1
81319,0.970199143,2.612681323,0.004951566,0.005633195,2.828426719,1,1
81320,0.969385606,2.623540402,0.004659026,0.005394701,2.828426825,1,1
81321,0.971540796,2.612331564,0.004871497,0.005157499,2.828425583,1,1
81322,0.972156798,2.511269844,0.004767518,0.005481945,2.828425405,1,1
81323,0.973619432,2.641485205,0.004731356,0.00526444,2.828426252,1,1
81324,0.975702257,2.660654722,0.005034224,0.005455487,2.828427079,1,1
81325,0.975911227,2.675551599,0.00489547,0.00530493,2.828426939,1,1
81326,0.974880465,2.755090998,0.004543369,0.004814123,2.828426884,1,1
81327,0.975472833,2.778975867,0.004448509,0.004297643,2.828424897,1,1
81328,0.972485566,2.788454537,0.004150473,0.004028008,2.828425932,1,1
81329,0.96935367,2.75712165,0.003936865,0.004354669,2.828426873,1,1
81330,0.967680727,2.697130726,0.003726736,0.004396161,2.828426481,1,1
81331,0.966234585,2.782560247,0.004002903,0.004596358,2.828426878,1,1
81332,0.967841196,2.799027837,0.004109414,0.00463113,2.82842697,1,1
81333,0.967306143,2.875870134,0.004157486,0.004843281,2.828427052,1,1
81334,0.967235226,2.870492392,0.003942808,0.005006814,2.828427083,1,1
81335,0.966325534,2.815050007,0.003721972,0.004942765,2.82842623,1,1
81336,0.964210088,2.751840407,0.004204045,0.005193662,2.82842704,1,1
81337,0.962116735,2.910129817,0.004059167,0.005182354,2.828426758,1,1
81338,0.962225534,2.923574942,0.004002787,0.005109797,2.828426651,1,1
81339,0.966007819,2.978252972,0.003750639,0.005271392,2.828426747,1,1
81340,0.967292426,2.992347358,0.003875454,0.005446767,2.828427116,1,1
81341,0.966884457,2.95961055,0.004122052,0.005337225,2.828426381,1,1
81342,0.968154566,2.92544441,0.003801017,0.005873444,2.828426988,1,1
81343,0.969134339,2.941662566,0.003774116,0.006025251,2.8284262,1,1
81344,0.969937374,3.003157644,0.003429785,0.006085943,2.828426229,1,1
81345,0.968160354,3.016121541,0.003657365,0.006120827,2.8284269,1,1
81346,0.968129014,3.000922776,0.00350633,0.005990888,2.828426697,1,1
81347,0.969922198,3.016293566,0.003687035,0.006268717,2.828425725,1,1
81348,0.970990255,3.006828807,0.0034276,0.006394978,2.828427056,1,1
81349,0.969911376,3.042918174,0.003583751,0.006894876,2.828426553,1,1
81350,0.969002539,3.04810339,0.003439543,0.006714419,2.828425721,1,1
81351,0.968748107,2.998692561,0.003745569,0.006426439,2.828426962,1,1
81352,0.969196428,2.975553798,0.004196737,0.006573664,2.82842687,1,1
81353,0.968210878,2.994174285,0.004093664,0.006110177,2.828425901,1,1
81354,0.966396142,3.045443606,0.004162355,0.005831379,2.828427091,1,1
81355,0.967078022,3.038216135,0.004099675,0.006033701,2.828427,1,1
81356,0.969510327,3.076510188,0.0040402,0.005783495,2.828426877,1,1
81357,0.969776965,3.128283578,0.004245201,0.005570784,2.828426165,1,1
81358,0.971095962,3.112596615,0.004308719,0.005571095,2.828427052,1,1
81359,0.969411615,3.132527016,0.004253601,0.005557802,2.828426701,1,1
81360,0.96958969,3.223334608,0.004617001,0.005549791,2.828426951,1,1
81361,0.970230955,3.270110407,0.004698252,0.005789915,2.828426555,1,1
81362,0.97010825,3.214690531,0.00472456,0.00548864,2.828426858,1,1
81363,0.97101441,3.237494234,0.004966126,0.005691404,2.828426597,1,1
81364,0.981324411,10.75828322,0.025182621,0.008612457,2.828426928,1,1
81365,0.98199575,10.77898455,0.025301935,0.008244455,2.828424779,1,1
81366,0.982888969,10.765299,0.025150756,0.007789882,2.828425097,1,1
81367,0.983388297,10.79622758,0.025077985,0.007699311,2.828426033,1,1
81368,0.984468962,10.70997868,0.025384736,0.007604104,2.828426929,1,1
81369,0.985183936,10.82241723,0.025813947,0.007863048,2.828424791,1,1
81370,0.983633573,10.77316107,0.025717335,0.007958522,2.82842658,1,1
81371,0.985330314,10.86167779,0.025731705,0.007771748,2.828425582,1,1
81372,0.98452046,10.9220819,0.025828405,0.007567574,2.828425406,1,1
81373,0.982486373,10.87009522,0.026035726,0.00744602,2.828426987,1,1
81374,0.985418454,10.91324274,0.026218911,0.00730286,2.828426543,1,1
81375,0.985622125,10.97231003,0.025724557,0.007300679,2.828426412,1,1
81376,0.984653037,11.04302733,0.025584535,0.007959362,2.82842477,1,1
81377,0.984941432,11.07291837,0.025553692,0.008188247,2.828425966,1,1
81378,0.984952413,11.10930597,0.025376106,0.008359126,2.828426079,1,1
81379,0.986010747,11.00551574,0.025121496,0.008226773,2.828425928,1,1
81380,0.985956572,11.0866907,0.024523358,0.008189184,2.828426646,1,1
81381,0.986709301,11.01938781,0.024349184,0.008126999,2.828426567,1,1
81382,0.985693024,11.07509613,0.024519354,0.008367258,2.828426522,1,1
81383,0.983955078,11.04136122,0.024238911,0.008179688,2.828426749,1,1
81384,0.982677288,11.02281867,0.024313183,0.008458482,2.828426336,1,1
81385,0.98347978,10.99983785,0.02467587,0.008432176,2.828426996,1,1
81386,0.980733161,11.01440763,0.02430321,0.008901398,2.828423398,1,1
81387,0.981757766,11.07578218,0.024019168,0.008813468,2.828426882,1,1
81388,0.982107507,11.16368195,0.023970251,0.008857734,2.828427068,1,1
81389,0.983676327,11.17968938,0.023914107,0.008335943,2.828426003,1,1
81390,0.983423236,11.15109682,0.024110133,0.008230375,2.828426096,1,1
81391,0.98122933,11.12038738,0.024157624,0.008213738,2.828426935,1,1
81392,0.980936553,11.08882258,0.023870031,0.008604354,2.828424489,1,1
81393,0.980889167,11.06903583,0.024306612,0.008913198,2.828425134,1,1
81394,0.980342943,11.02361729,0.024046723,0.009286785,2.828426671,1,1
81395,0.978017347,11.07521439,0.024511337,0.010078027,2.82842604,1,1
81396,0.977341964,11.05514777,0.024593528,0.010029544,2.828423738,1,1
81397,0.976822257,11.11559656,0.024825759,0.009482296,2.828426992,1,1
81398,0.976867977,11.07409513,0.024468297,0.009406667,2.828425229,1,1
81399,0.976225668,11.10459272,0.024742051,0.009591134,2.828426799,1,1
81400,0.976785347,11.17278079,0.025257658,0.01000043,2.828426538,1,1
81401,0.976448049,11.13626166,0.025259154,0.010089696,2.828426548,1,1
81402,0.977406347,11.12400387,0.025262784,0.010450635,2.828424449,1,1
81403,0.904265982,27.3935022,0.056353278,0.047667209,2.828425848,1,1
81404,0.997295574,24.37776956,0.049265962,0.033241099,2.828413504,1,1
81405,0.997424594,24.41462249,0.049484741,0.033047989,2.828424878,1,1
81406,0.998092492,24.31787947,0.049523891,0.033660224,2.828427022,1,1
81407,0.999461249,24.368604,0.049277133,0.033770427,2.828424623,1,1
81408,0.99960524,24.39475728,0.04907847,0.033346942,2.82842225,1,1
81409,1,24.45043823,0.049540024,0.033268831,2.828426923,1,1
81410,0.925979703,15.93285322,0.026886403,0.02261558,2.828421114,1,1
81411,0.926503886,15.89838031,0.026781341,0.022739425,2.828422341,1,1
81412,0.926954401,15.85789427,0.026457219,0.022693179,2.828422435,1,1
81413,0.925029563,15.83797853,0.026121857,0.02253089,2.828425623,1,1
81414,0.925488012,15.94587828,0.026117089,0.02228195,2.828422069,1,1
81415,0.926252882,15.86366064,0.026014525,0.022644253,2.828424921,1,1
81416,0.928277126,15.8514459,0.025926546,0.022664633,2.828426586,1,1
81417,0.928278593,15.89993247,0.026341287,0.022856297,2.828417264,1,1
81418,0.92885583,15.90125553,0.026179161,0.022219356,2.828426514,1,1
81419,0.831957124,15.64726078,0.006199613,0.027215088,2.828424541,1,1
81420,0.929589821,10.90626567,0.029178577,0.021221012,2.828424894,1,1
81421,0.927764324,10.82163195,0.029586594,0.021498802,2.828423155,1,1
81422,0.927008845,10.79801371,0.02979875,0.020744065,2.82842697,1,1
81423,0.927287235,10.82342489,0.029217424,0.020783018,2.828426108,1,1
81424,0.927698411,10.92895232,0.029789028,0.020898626,2.828420839,1,1
81425,0.926920734,11.03373313,0.030004016,0.021029666,2.828426988,1,1
81426,0.926661742,11.01520246,0.030078222,0.020901908,2.828423221,1,1
81427,0.927555061,10.98518205,0.030412638,0.020252755,2.828426297,1,1
81428,0.965314442,20.15992318,0.045138149,0.014700737,2.828426155,1,1
81429,0.965346235,20.22553474,0.045102136,0.01403435,2.828424957,1,1
81430,0.965222305,20.22451374,0.044804692,0.014136282,2.828425595,1,1
81431,0.901032286,18.75571929,0.014905373,0.020505633,2.828424259,1,1
81432,0.901560902,18.72770996,0.014669261,0.019839144,2.828424443,1,1
81433,0.901073066,18.68759027,0.014709062,0.019888463,2.828426149,1,1
81434,0.89991439,18.66704384,0.014729177,0.019734896,2.828424656,1,1
81435,0.900263318,18.76832192,0.014483066,0.020341775,2.828425645,1,1
81436,0.89894139,18.73930861,0.014744992,0.020340308,2.828424267,1,1
81437,0.900008261,18.73843436,0.014809182,0.020253335,2.82842507,1,1
81438,0.900254151,18.8053569,0.014642359,0.020204266,2.828423771,1,1
81439,0.899687515,18.8583186,0.014355921,0.020079319,2.828421819,1,1
81440,0.89977407,18.92020513,0.014175503,0.020146849,2.828426886,1,1
81441,0.899558331,18.87426843,0.014120965,0.020259231,2.828426724,1,1
81442,0.898537371,18.82771108,0.014204773,0.019996224,2.828425568,1,1
81443,0.897612241,18.83756643,0.014271341,0.019649846,2.828417587,1,1
81444,0.896786281,18.92634819,0.014143792,0.019567609,2.82842543,1,1
81445,0.896387518,18.92060508,0.014282206,0.019717191,2.828424563,1,1
81446,0.930873107,10.89533891,0.024727444,0.044318736,2.82842634,1,1
81447,0.930132377,10.86207765,0.024856755,0.044377334,2.82842662,1,1
81448,0.928623086,10.86334894,0.024577945,0.044176842,2.828425011,1,1
81449,0.931222743,3.892256609,0.00307556,0.001281411,2.828424693,1,1
81450,0.928141104,3.855915944,0.003155117,0.001203412,2.828426871,1,1
81451,0.929917423,3.863234582,0.003209709,0.001009187,2.828426149,1,1
81452,0.931439469,3.848486426,0.002964661,0.000875816,2.82842705,1,1
81453,0.933365272,3.859122494,0.002573987,0.001216936,2.828426654,1,1
81454,0.971363716,21.2163367,0.041899472,0.026807754,2.828426194,1,1
81455,0.971049978,21.20579449,0.042124535,0.026993425,2.828418376,1,1
81456,0.971234147,21.20591741,0.041987111,0.027022044,2.828426744,1,1
81457,0.971978801,21.15645855,0.041827952,0.027210167,2.828412766,1,1
81458,0.971331017,21.10857021,0.041733941,0.027245956,2.828426619,1,1
81459,0.968553633,21.07998574,0.041573199,0.027181952,2.828426237,1,1
81460,0.969905442,21.14727442,0.041552318,0.027048363,2.828425225,1,1
81461,0.969900066,21.27393059,0.041631934,0.026962415,2.828419632,1,1
81462,0.970564747,21.31290577,0.041833903,0.026897367,2.828426985,1,1
81463,0.972265603,21.31652173,0.042058569,0.027117967,2.828425456,1,1
81464,0.973138832,21.31184405,0.04213302,0.027116008,2.828426589,1,1
81465,0.97283062,21.32521505,0.042157929,0.027216402,2.828423879,1,1
81466,0.974094,21.38590179,0.042304639,0.027081874,2.828426938,1,1
81467,0.974837821,21.41085317,0.042079978,0.02700883,2.828426906,1,1
81468,0.974386275,21.40815828,0.04154519,0.026814338,2.828426524,1,1
81469,0.974900649,21.40111135,0.041649631,0.027146677,2.828425362,1,1
81470,0.973793572,21.42437522,0.041908486,0.027340254,2.828426155,1,1
81471,0.972540216,21.34459719,0.041664304,0.027035604,2.828426186,1,1
81472,0.971069693,21.31977631,0.041524376,0.026966298,2.828425531,1,1
81473,0.970963857,21.36429295,0.041139499,0.027432616,2.828427043,1,1
81474,0.972030286,21.3831542,0.041135617,0.027360413,2.828425054,1,1
81475,0.970415394,21.36373742,0.040716216,0.027523411,2.828423359,1,1
81476,0.970932002,21.30197005,0.04056088,0.02744099,2.828425894,1,1
81477,0.971713684,21.28946811,0.040357771,0.027730374,2.828426208,1,1
81478,0.972526765,21.31263145,0.04058708,0.027686098,2.828425849,1,1
81479,0.970914699,21.48253848,0.040531306,0.027678675,2.828425715,1,1
81480,0.969296562,21.51000796,0.039914611,0.027823096,2.828425281,1,1
81481,0.970233757,21.48299032,0.039983718,0.0279355,2.828426831,1,1
81482,0.974068113,21.59249559,0.039481559,0.027730959,2.828413175,1,1
81483,0.973466026,21.59034595,0.039433356,0.027708294,2.828425733,1,1
81484,0.975921616,21.6501352,0.03950799,0.027849229,2.828425478,1,1
81485,0.974846504,21.62573552,0.03950697,0.027892443,2.828424068,1,1
81486,0.976932124,21.58965322,0.039575418,0.027882528,2.828425464,1,1
81487,0.896747939,29.40911514,0.016527235,0.000133318,2.828423841,1,1
81488,0.897958391,29.40734235,0.016977775,0,2.82842647,1,1
81489,0.898562198,29.28434359,0.017140182,0.000110341,2.82842702,1,1
81490,0.991568814,11.05508939,0.030599354,0.01627808,2.828424323,1,1
81491,0.989181224,11.00855801,0.030569688,0.016915514,2.828423797,1,1
81492,0.990298445,11.02925931,0.030567241,0.016995952,2.828426723,1,1
81493,0.990857546,11.02520813,0.030901034,0.016707049,2.828426499,1,1
81494,0.990885469,11.02882335,0.030918538,0.016571847,2.82842639,1,1
81495,0.991669092,11.09678628,0.031418687,0.016902966,2.828426599,1,1
81496,0.991799271,11.03272227,0.031186725,0.016590667,2.82842699,1,1
81497,0.990298202,10.9966233,0.031166219,0.016762805,2.82842626,1,1
81498,0.989701085,10.96500663,0.031257828,0.017182147,2.828427055,1,1
81499,0.987394392,10.96716192,0.031492567,0.017285922,2.828426591,1,1
81500,0.988435235,10.9541859,0.031455947,0.017235031,2.82842669,1,1
81501,0.989457991,11.0091244,0.031575509,0.017253062,2.828423916,1,1
81502,0.989199133,11.01316959,0.031333435,0.017220346,2.828424318,1,1
81503,0.98965474,10.99576171,0.031128658,0.016768315,2.828426065,1,1
81504,0.991013349,11.08649771,0.030749008,0.017238659,2.828426847,1,1
81505,0.991351467,11.08671417,0.030689625,0.017591028,2.828426106,1,1
81506,0.992666231,11.00126106,0.030747826,0.017375097,2.828426699,1,1
81507,0.990956341,10.9525429,0.030878834,0.01687369,2.828424942,1,1
81508,0.992126263,10.91958635,0.030766737,0.016615113,2.828425077,1,1
81509,0.990469445,10.98012087,0.030336452,0.016777845,2.828426345,1,1
81510,0.991172968,10.87132233,0.030210171,0.016392615,2.828427117,1,1
81511,0.991296147,10.89171828,0.03028947,0.016544825,2.828426807,1,1
81512,0.990024411,10.82096584,0.030405509,0.016611021,2.828425985,1,1
81513,0.989913121,10.82651587,0.030298277,0.016548001,2.828426053,1,1
81514,0.990624102,10.90949324,0.030685151,0.016203887,2.82842679,1,1
81515,0.963570416,13.70065565,0.015882851,0.031539052,2.828426393,1,1
81516,0.963552966,13.7612986,0.016267116,0.03173708,2.828425191,1,1
81517,0.975801902,20.09560426,0.05389092,0.023848255,2.82842653,1,1
81518,0.976920161,19.98900605,0.053756405,0.023719982,2.828423457,1,1
81519,0.975954955,19.9786491,0.053942914,0.024133287,2.828421566,1,1
81520,0.97567727,19.9910829,0.053705607,0.02433814,2.828422667,1,1
81521,0.977252708,19.92789822,0.053483664,0.024357378,2.828426783,1,1
81522,0.97704583,19.97154068,0.053339205,0.024159874,2.828421481,1,1
81523,0.979223338,19.87155151,0.053121069,0.023752426,2.828426673,1,1
81524,0.82162281,16.15351562,0.013842983,0.019035014,2.828424798,1,1
81525,0.822154749,16.16408506,0.013533229,0.019267003,2.82842104,1,1
81526,0.961736641,7.674059592,0.037679947,0.044155407,2.828423757,1,1
81527,0.943195472,24.77211891,0.059692599,0.043523537,2.828426048,1,1
81528,0.94446698,24.90758046,0.060092273,0.043269206,2.828420077,1,1
81529,0.941591718,24.93551861,0.059933376,0.043353797,2.828404924,1,1
81530,0.779219174,12.60526607,0.000102234,0.01407801,2.828426134,1,1
81531,0.916985633,9.551641729,0.021580883,0.0163391,2.828426877,1,1
81532,0.918530834,9.565986552,0.021176044,0.016170876,2.828426459,1,1
81533,0.918326952,9.53272197,0.020967211,0.015794107,2.828425767,1,1
81534,0.916824523,9.487621071,0.021018226,0.015835134,2.828425791,1,1
81535,0.944872907,28.47282434,0.014285337,0.045914181,2.828427033,1,1
81536,0.946249489,28.57702971,0.014313658,0.045760174,2.828422361,1,1
81537,0.947378941,28.61673995,0.013911905,0.045575069,2.828426053,1,1
81538,0.946416875,28.54018798,0.013634688,0.045052741,2.828426208,1,1
81539,0.947829256,28.57218791,0.013388215,0.045174068,2.828426626,1,1
81540,0.961359099,18.50292168,0.017961743,0.032945206,2.828426647,1,1
81541,0.961666185,18.47752682,0.018060452,0.033302397,2.828426546,1,1
81542,0.972600008,17.73368963,0.05254687,0.043650063,2.828422248,1,1
81543,0.971352224,17.72798924,0.052663054,0.043608133,2.828427034,1,1
81544,0.970274926,17.55200916,0.052708958,0.043956429,2.828422948,1,1
81545,0.969643887,17.39868859,0.052837266,0.04433491,2.828415692,1,1
81546,0.913354966,24.10311012,0.021403487,0.022293535,2.828421038,1,1
81547,0.913328677,24.16610285,0.021184683,0.022279435,2.828425056,1,1
81548,0.913033065,24.19330783,0.020674474,0.022497147,2.828422428,1,1
81549,0.91447438,24.2163708,0.021087613,0.022734109,2.828422191,1,1
81550,0.821124266,32.93515065,0.005594332,0.019455443,2.828425983,1,1
81551,0.927166531,6.836546728,0.012403448,0.048964832,2.828420813,1,1
81552,0.927479766,6.795837845,0.012265992,0.048623412,2.828423794,1,1
81553,0.928545886,6.742501997,0.012375961,0.048288094,2.828425397,1,1
81554,0.929359314,6.797622375,0.011902396,0.048486083,2.828426647,1,1
81555,0.930642542,6.83317356,0.011826682,0.048438226,2.828426334,1,1
81556,0.929673907,6.794904891,0.011846126,0.048535874,2.828424969,1,1
81557,0.92904536,6.746305675,0.01203846,0.048420631,2.828427068,1,1
81558,0.829371576,19.49593474,0.035796977,0.04307953,2.828427041,1,1
81559,0.975256272,10.41940912,0.021740148,0.028152154,2.828415812,1,1
81560,0.974231742,10.45935024,0.021587398,0.028155863,2.828425593,1,1
81561,0.975556348,10.56652986,0.021560309,0.028317309,2.82842496,1,1
81562,0.976686809,10.56218371,0.021208687,0.028179409,2.828426923,1,1
81563,0.97514247,10.53655198,0.020928797,0.028085787,2.82842544,1,1
81564,0.975349807,10.48510477,0.020962467,0.027830493,2.82842256,1,1
81565,0.97487637,10.54008767,0.021316608,0.027579243,2.828426098,1,1
81566,0.974968555,10.50227398,0.021290267,0.027712034,2.828426083,1,1
81567,0.975770544,10.53542223,0.02099496,0.027666855,2.828427066,1,1
81568,0.976845065,10.47632771,0.020344435,0.028008696,2.828426304,1,1
81569,0.976019599,10.4045801,0.020608849,0.028000621,2.828426758,1,1
81570,0.974859058,10.49275614,0.02063644,0.02784326,2.828425625,1,1
81571,0.97598483,10.40506278,0.02118151,0.027646887,2.828426486,1,1
81572,0.97638638,10.41712416,0.021683668,0.027281145,2.828426751,1,1
81573,0.975445968,10.37580101,0.021908595,0.027297607,2.828426225,1,1
81574,0.976362631,10.29973803,0.021826681,0.027075954,2.828426111,1,1
81575,0.978119468,10.33931751,0.021751679,0.026936425,2.828425919,1,1
81576,0.977464228,10.3669727,0.021515831,0.02677959,2.828426603,1,1
81577,0.97742566,10.34009823,0.021343847,0.027195914,2.828426609,1,1
81578,0.978115118,10.24950275,0.021601348,0.026800137,2.828427106,1,1
81579,0.979511852,10.2103639,0.021626614,0.026961377,2.828426772,1,1
